path	git_blob_oid	class	current_authority_proof	packaged_proof	runtime_proof	state_authority_proof	qa_future_route_proof	disposition	destination
docs/orders/evidence/golden-baseline/g8/REPAIR-BUILDER-RECEIPT.md	cb8dd08775d755e2229b4305a6528867817cf9ae	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g8/VERIFIER-ACCEPTANCE.md	9484f235f47022cd72870c01f5dce7264d7f8ae7	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/PREREQUISITE-ACCEPTANCE.md	7f25905536ee0ac8d7e4cdaf2b297fb763ecce3b	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/READER-ACCEPTANCE.md	43f32d39e3f6c8eefd5a9cafb801a97f62bdc8e8	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/STARTING-MATRIX.md	85c7fb2d2b965c4645c2d509f5f47060d0538520	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/VERIFIER-PASS.md	0001dbf5f4efc31509dea9a28ccf326fbcf4572d	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/SHA256SUMS	f3ed44e968adec9628d561a1c47d7d3299ea5609	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/artifact-root.candidate.stderr.log	b9ff4d1700fcd7faa86b559172cbc298eaf98e94	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/artifact-root.candidate.stdout.log	0ae23f22184d696eff2e95dbf25491f9484803e9	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/collab-electron-tsc.stderr.log	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/collab-electron-tsc.stdout.log	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/falsifiers/bytes-identity.stderr.log	c7c0bf3362a0a3ce99df5ebced69cbfc931b27d5	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/falsifiers/bytes-identity.stdout.log	6e813587708d27f440fa9721dec4b8e424e3f483	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/falsifiers/hash-identity.stderr.log	0dfa7939102209d712ab65cea40c9b6e405401bc	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/falsifiers/hash-identity.stdout.log	cac438f91670641ffc99f34bd0f5bb0ccb9bb87f	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/falsifiers/kind.stderr.log	ba5f5dec922f2964dcebf99209dbf53949abf89c	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/falsifiers/kind.stdout.log	cab1b93c6e250d1fd57919890ab9396d7ed64a8b	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/falsifiers/producer-link-count.stderr.log	3afbc8f3a291264e66bd8d8d756a64a588dd19c6	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/falsifiers/producer-link-count.stdout.log	d00863893e770a46a9502ed66c0c337f778a9eb1	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/falsifiers/producer-link-identity.stderr.log	25d7abebcd3b0df3cff9411a2661e66e4bfa2840	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/falsifiers/producer-link-identity.stdout.log	ba9680b121674e6b1d0ce044bcee8f89da37ed71	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/falsifiers/report-refusal.stderr.log	464ac9494a76039a51052ca3a629ee534b8d08d3	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/falsifiers/report-refusal.stdout.log	5469b9732f6d33fb7243567fc517be779215a805	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/falsifiers/root-confinement.stderr.log	1c0556b2245925919d93bf22026f70d103ea02cf	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/falsifiers/root-confinement.stdout.log	fa44d46603faf19ec8171d145b2196fc4f0aa808	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/falsifiers/storage-ref-identity.stderr.log	3bbfd62410b0413538833118e38e3eb31fb00ec3	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/falsifiers/storage-ref-identity.stdout.log	31107a7a5a0a52af8f3f71c3d56257d358fb8783	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/git-diff-check-precommit.log	73a7b39c4d1a5f101d517041cb100b4bf278a64f	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/matrix/atlas-generate-check.stderr.log	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/matrix/atlas-generate-check.stdout.log	df65e882cf861b09f2cb5adf7b32b5eee31c0e6e	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/matrix/atlas-generate-final.stderr.log	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/matrix/atlas-generate-final.stdout.log	2ebc3d91f34d5cb1a5f72c58acd7c38548ff7d27	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/matrix/atlas-generate.stderr.log	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/matrix/atlas-generate.stdout.log	de97364762d3cdca330a655bb5bb3e6ef2af8015	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/matrix/atlas-ratchet-final.stderr.log	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/matrix/atlas-ratchet-final.stdout.log	4f00b4cf8c37cd4fe2503328e7eda7e9539d6dc3	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/matrix/atlas-ratchet.stderr.log	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/matrix/atlas-ratchet.stdout.log	7696e0c8ab2e2b13a14a07624032f69d98a83b85	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/matrix/governed-review.stderr.log	6d56ab6cb12908a642b339b5a97fb240bd3f353c	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/matrix/governed-review.stdout.log	dff3af126084701dd42bdf91816ad3a4aa003f73	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/matrix/kernel-one-path.stderr.log	90c266142835efdf816b839ca35ef51214467c06	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/matrix/kernel-one-path.stdout.log	4c6eed621e7c75d3ddcfe1aba23ac9da7755e332	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/matrix/kernel-sole-writer.stderr.log	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/candidate/matrix/kernel-sole-writer.stdout.log	c04a1844ec9d9ec80f40b5ca0867195a731996e2	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/SHA256SUMS	c810136f07ea5e05e6350203836ad326e9e14037	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/artifact-root.repair.stderr.log	2303c44f394a47de8dd94063d66277d374b68584	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/artifact-root.repair.stdout.log	bb10e55692ca35b07e64108e7454ced0f89b423d	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/falsifiers/bytes-identity.stderr.log	8fdaa6e5df9e792559bcea2bc38c993c134ddbfd	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/falsifiers/bytes-identity.stdout.log	06ff32143084d867df519ddff9c2a21f9d27b0a3	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/falsifiers/exits.log	bc790443c2f415858d4b870bb89459e41cb34a16	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/falsifiers/hash-identity.stderr.log	d82ca015fdb4921edb8c87268b40729f63ca1de8	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/falsifiers/hash-identity.stdout.log	52b3866b901abedcb7e34cb5556c0b56c96f735f	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/falsifiers/kind.stderr.log	a62dc7b2278e4bbb069e61d368e71b3f3aa7c3e5	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/falsifiers/kind.stdout.log	65e3303b9fd56d12edf3b462a54113af3c2ff4de	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/falsifiers/producer-link-count.stderr.log	3283cb7fed11171402e1a8205b49776da8d08787	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/falsifiers/producer-link-count.stdout.log	a0e926e58543062dc452f97f8f1396fb4689e7f7	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/falsifiers/producer-link-identity.stderr.log	061f8cdb98aba881f1b97b596a91f924de9a5b77	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/falsifiers/producer-link-identity.stdout.log	42d1be60ffe3a972ab2c41e329ed66c2370fd10a	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/falsifiers/report-refusal.stderr.log	7541f37f5522778425ef7f3ae6750f0c750e9169	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/falsifiers/report-refusal.stdout.log	830894223f5c8282526ebfc64d38dc748b5ba2c6	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/falsifiers/root-confinement.stderr.log	63bcaefaaf99cefb0d9d0132bc4f1a2f042ce976	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/falsifiers/root-confinement.stdout.log	79ab1f3b7bca833a41b66558afa071cb2c35f829	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/falsifiers/storage-ref-identity.stderr.log	47089b84aba1a0a76b84d06f7bd2c15289ad5e93	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/falsifiers/storage-ref-identity.stdout.log	4fd2c286741de68215f8843de5c69b4bfa04bbb5	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/git-diff-check-precommit.log	943a6f3a2c61148127280543790be1df860c9616	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/matrix/atlas-generate-check.stderr.log	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/matrix/atlas-generate-check.stdout.log	df65e882cf861b09f2cb5adf7b32b5eee31c0e6e	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/matrix/atlas-generate-final.stderr.log	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/matrix/atlas-generate-final.stdout.log	2ebc3d91f34d5cb1a5f72c58acd7c38548ff7d27	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
docs/orders/evidence/golden-baseline/g9-prereq/repair-candidate/matrix/atlas-generate.stderr.log	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	IMMUTABLE_EVIDENCE	EVIDENCE_NOT_AUTHORITY	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	NOT_REMOVAL_TARGET	REQUIRED_ACCEPTED_FLOOR	RETAIN_IMMUTABLE	-
